Date, MaxTemperature, MinTemperature, AvgTemperature, Precipitation, Snowfall, SnowDepth
1/30/1948,64,43,53.5, 0.00, 0.0, 0
1/31/1948,66,42,54, 0.00, 0.0, 0
2/1/1948,59,41,50, T, 0.0, 0
2/2/1948,57,42,49.5, 0.00, 0.0, 0
2/3/1948,59,37,48, 0.00, 0.0, 0
2/4/1948,61,38,49.5, 0.02, 0.0, 0
2/5/1948,56,44,50, 1.08, 0.0, 0
2/6/1948,55,42,48.5, 0.13, 0.0, 0
2/7/1948,60,38,49, 0.00, 0.0, 0
2/8/1948,65,40,52.5, 0.00, 0.0, 0
2/9/1948,69,44,56.5, 0.00, 0.0, 0
2/10/1948,60,48,54, 0.00, 0.0, 0
2/11/1948,59,44,51.5, 0.00, 0.0, 0
2/12/1948,60,39,49.5, 0.00, 0.0, 0
2/13/1948,61,39,50, 0.00, 0.0, 0
2/14/1948,71,45,58, 0.00, 0.0, 0
2/15/1948,71,47,59, 0.00, 0.0, 0
2/16/1948,80,53,66.5, 0.00, 0.0, 0
2/17/1948,82,57,69.5, 0.00, 0.0, 0
2/18/1948,69,49,59, 0.00, 0.0, 0
2/19/1948,64,46,55, 0.00, 0.0, 0
2/20/1948,65,48,56.5, T, 0.0, 0
2/21/1948,70,46,58, 0.00, 0.0, 0
2/22/1948,66,48,57, 0.00, 0.0, 0
2/23/1948,65,47,56, 0.00, 0.0, 0
2/24/1948,70,50,60, 0.00, 0.0, 0
2/25/1948,70,50,60, 0.00, 0.0, 0
2/26/1948,62,44,53, 0.00, 0.0, 0
2/27/1948,59,48,53.5, 0.00, 0.0, 0
2/28/1948,56,46,51, 0.06, 0.0, 0
2/29/1948,64,41,52.5, 0.00, 0.0, 0
3/1/1948,60,46,53, 0.00, 0.0, 0
3/2/1948,62,42,52, 0.00, 0.0, 0
3/3/1948,64,45,54.5, 0.00, 0.0, 0
3/4/1948,66,44,55, 0.00, 0.0, 0
3/5/1948,67,44,55.5, 0.00, 0.0, 0
3/6/1948,66,45,55.5, 0.00, 0.0, 0
3/7/1948,66,44,55, 0.00, 0.0, 0
3/8/1948,64,45,54.5, 0.00, 0.0, 0
3/9/1948,64,48,56, 0.00, 0.0, 0
3/10/1948,67,46,56.5, 0.00, 0.0, 0
3/11/1948,71,47,59, 0.00, 0.0, 0
3/12/1948,71,49,60, 0.00, 0.0, 0
3/13/1948,63,47,55, 0.59, 0.0, 0
3/14/1948,55,48,51.5, 0.12, 0.0, 0
3/15/1948,61,43,52, 0.00, 0.0, 0
3/16/1948,62,44,53, 0.43, 0.0, 0
3/17/1948,56,43,49.5, 0.21, 0.0, 0
3/18/1948,63,42,52.5, 0.00, 0.0, 0
3/19/1948,54,46,50, 0.33, 0.0, 0
3/20/1948,59,44,51.5, 0.00, 0.0, 0
3/21/1948,68,42,55, 0.00, 0.0, 0
3/22/1948,69,46,57.5, 0.00, 0.0, 0
3/23/1948,67,44,55.5, 0.00, 0.0, 0
3/24/1948,54,45,49.5, 1.39, 0.0, 0
3/25/1948,58,43,50.5, 0.00, 0.0, 0
3/26/1948,73,43,58, 0.00, 0.0, 0
3/27/1948,76,51,63.5, 0.00, 0.0, 0
3/28/1948,68,54,61, 0.00, 0.0, 0
3/29/1948,67,51,59, T, 0.0, 0
3/30/1948,67,52,59.5, 0.00, 0.0, 0
3/31/1948,70,51,60.5, 0.00, 0.0, 0
4/1/1948,69,50,59.5, T, 0.0, 0
4/2/1948,58,49,53.5, 0.07, 0.0, 0
4/3/1948,62,49,55.5, 0.07, 0.0, 0
4/4/1948,62,44,53, 0.00, 0.0, 0
4/5/1948,62,48,55, 0.08, 0.0, 0
4/6/1948,60,49,54.5, 0.02, 0.0, 0
4/7/1948,65,47,56, 0.00, 0.0, 0
4/8/1948,70,48,59, 0.00, 0.0, 0
4/9/1948,74,53,63.5, 0.00, 0.0, 0
4/10/1948,64,55,59.5, 0.12, 0.0, 0
4/11/1948,63,50,56.5, 0.00, 0.0, 0
4/12/1948,68,45,56.5, 0.00, 0.0, 0
4/13/1948,74,46,60, 0.00, 0.0, 0
4/14/1948,84,55,69.5, 0.00, 0.0, 0
4/15/1948,87,64,75.5, 0.00, 0.0, 0
4/16/1948,90,64,77, 0.00, 0.0, 0
4/17/1948,82,56,69, 0.00, 0.0, 0
4/18/1948,73,54,63.5, 0.00, 0.0, 0
4/19/1948,72,53,62.5, 0.00, 0.0, 0
4/20/1948,67,52,59.5, 0.00, 0.0, 0
4/21/1948,63,54,58.5, T, 0.0, 0
4/22/1948,63,50,56.5, 0.04, 0.0, 0
4/23/1948,71,50,60.5, 0.00, 0.0, 0
4/24/1948,72,51,61.5, 0.00, 0.0, 0
4/25/1948,74,54,64, 0.00, 0.0, 0
4/26/1948,72,53,62.5, 0.00, 0.0, 0
4/27/1948,80,54,67, 0.00, 0.0, 0
4/28/1948,60,52,56, 0.38, 0.0, 0
4/29/1948,60,45,52.5, 0.00, 0.0, 0
4/30/1948,64,49,56.5, T, 0.0, 0
5/1/1948,69,48,58.5, 0.00, 0.0, 0
5/2/1948,70,50,60, 0.00, 0.0, 0
5/3/1948,79,52,65.5, 0.00, 0.0, 0
5/4/1948,84,57,70.5, 0.00, 0.0, 0
5/5/1948,85,59,72, 0.00, 0.0, 0
5/6/1948,78,57,67.5, 0.00, 0.0, 0
5/7/1948,68,57,62.5, 0.00, 0.0, 0
5/8/1948,72,51,61.5, 0.00, 0.0, 0
5/9/1948,72,52,62, 0.00, 0.0, 0
5/10/1948,72,52,62, 0.00, 0.0, 0
5/11/1948,73,52,62.5, 0.00, 0.0, 0
5/12/1948,79,53,66, 0.00, 0.0, 0
5/13/1948,81,56,68.5, 0.00, 0.0, 0
5/14/1948,82,55,68.5, 0.00, 0.0, 0
5/15/1948,87,58,72.5, 0.00, 0.0, 0
5/16/1948,83,58,70.5, 0.00, 0.0, 0
5/17/1948,80,57,68.5, 0.00, 0.0, 0
5/18/1948,67,51,59, 0.00, 0.0, 0
5/19/1948,63,50,56.5, 0.00, 0.0, 0
5/20/1948,67,47,57, 0.00, 0.0, 0
5/21/1948,71,48,59.5, 0.00, 0.0, 0
5/22/1948,80,51,65.5, 0.00, 0.0, 0
5/23/1948,74,55,64.5, 0.00, 0.0, 0
5/24/1948,69,56,62.5, 0.00, 0.0, 0
5/25/1948,69,56,62.5, T, 0.0, 0
5/26/1948,70,56,63, T, 0.0, 0
5/27/1948,68,55,61.5, T, 0.0, 0
5/28/1948,72,52,62, 0.00, 0.0, 0
5/29/1948,73,53,63, 0.00, 0.0, 0
5/30/1948,70,53,61.5, T, 0.0, 0
5/31/1948,74,56,65, 0.00, 0.0, 0
6/1/1948,69,57,63, 0.03, 0.0, 0
6/2/1948,66,54,60, 0.13, 0.0, 0
6/3/1948,73,53,63, 0.00, 0.0, 0
6/4/1948,65,57,61, T, 0.0, 0
6/5/1948,70,55,62.5, 0.00, 0.0, 0
6/6/1948,75,53,64, T, 0.0, 0
6/7/1948,80,59,69.5, 0.00, 0.0, 0
6/8/1948,75,58,66.5, 0.00, 0.0, 0
6/9/1948,78,56,67, 0.00, 0.0, 0
6/10/1948,78,58,68, 0.00, 0.0, 0
6/11/1948,79,57,68, 0.00, 0.0, 0
6/12/1948,80,57,68.5, 0.00, 0.0, 0
6/13/1948,79,57,68, 0.00, 0.0, 0
6/14/1948,78,57,67.5, 0.00, 0.0, 0
6/15/1948,77,57,67, 0.00, 0.0, 0
6/16/1948,81,58,69.5, 0.00, 0.0, 0
6/17/1948,80,57,68.5, 0.00, 0.0, 0
6/18/1948,78,58,68, 0.00, 0.0, 0
6/19/1948,76,60,68, 0.00, 0.0, 0
6/20/1948,78,58,68, 0.00, 0.0, 0
6/21/1948,71,60,65.5, 0.00, 0.0, 0
6/22/1948,72,59,65.5, T, 0.0, 0
6/23/1948,78,59,68.5, T, 0.0, 0
6/24/1948,79,62,70.5, 0.00, 0.0, 0
6/25/1948,75,61,68, T, 0.0, 0
6/26/1948,73,60,66.5, T, 0.0, 0
6/27/1948,75,60,67.5, 0.00, 0.0, 0
6/28/1948,79,59,69, 0.00, 0.0, 0
6/29/1948,82,60,71, 0.00, 0.0, 0
6/30/1948,80,60,70, 0.00, 0.0, 0
7/1/1948,81,62,71.5, 0.00, 0.0, 0
7/2/1948,81,61,71, 0.00, 0.0, 0
7/3/1948,79,60,69.5, 0.00, 0.0, 0
7/4/1948,80,57,68.5, 0.00, 0.0, 0
7/5/1948,85,56,70.5, 0.00, 0.0, 0
7/6/1948,87,56,71.5, 0.00, 0.0, 0
7/7/1948,87,55,71, 0.00, 0.0, 0
7/8/1948,87,59,73, 0.00, 0.0, 0
7/9/1948,89,60,74.5, 0.00, 0.0, 0
7/10/1948,90,62,76, 0.00, 0.0, 0
7/11/1948,86,60,73, 0.00, 0.0, 0
7/12/1948,83,60,71.5, 0.00, 0.0, 0
7/13/1948,80,60,70, 0.00, 0.0, 0
7/14/1948,83,60,71.5, 0.00, 0.0, 0
7/15/1948,81,59,70, 0.00, 0.0, 0
7/16/1948,80,58,69, 0.00, 0.0, 0
7/17/1948,80,60,70, 0.00, 0.0, 0
7/18/1948,78,60,69, T, 0.0, 0
7/19/1948,78,60,69, T, 0.0, 0
7/20/1948,78,61,69.5, 0.00, 0.0, 0
7/21/1948,81,61,71, 0.00, 0.0, 0
7/22/1948,79,60,69.5, 0.00, 0.0, 0
7/23/1948,78,60,69, 0.00, 0.0, 0
7/24/1948,81,59,70, 0.00, 0.0, 0
7/25/1948,83,57,70, 0.00, 0.0, 0
7/26/1948,82,59,70.5, 0.00, 0.0, 0
7/27/1948,81,60,70.5, 0.00, 0.0, 0
7/28/1948,79,60,69.5, 0.00, 0.0, 0
7/29/1948,81,62,71.5, 0.00, 0.0, 0
7/30/1948,86,59,72.5, 0.00, 0.0, 0
7/31/1948,89,62,75.5, 0.00, 0.0, 0
8/1/1948,86,61,73.5, 0.00, 0.0, 0
8/2/1948,83,64,73.5, 0.00, 0.0, 0
8/3/1948,83,62,72.5, 0.00, 0.0, 0
8/4/1948,83,62,72.5, 0.00, 0.0, 0
8/5/1948,83,60,71.5, 0.00, 0.0, 0
8/6/1948,83,60,71.5, 0.00, 0.0, 0
8/7/1948,80,59,69.5, 0.00, 0.0, 0
8/8/1948,81,57,69, 0.00, 0.0, 0
8/9/1948,83,57,70, 0.00, 0.0, 0
8/10/1948,83,57,70, 0.00, 0.0, 0
8/11/1948,81,58,69.5, 0.00, 0.0, 0
8/12/1948,80,59,69.5, 0.00, 0.0, 0
8/13/1948,80,59,69.5, 0.00, 0.0, 0
8/14/1948,81,58,69.5, T, 0.0, 0
8/15/1948,81,61,71, 0.00, 0.0, 0
8/16/1948,83,61,72, 0.00, 0.0, 0
8/17/1948,84,58,71, 0.00, 0.0, 0
8/18/1948,83,58,70.5, 0.00, 0.0, 0
8/19/1948,90,58,74, 0.00, 0.0, 0
8/20/1948,83,58,70.5, 0.00, 0.0, 0
8/21/1948,79,61,70, 0.00, 0.0, 0
8/22/1948,79,61,70, 0.00, 0.0, 0
8/23/1948,81,58,69.5, 0.00, 0.0, 0
8/24/1948,84,59,71.5, 0.00, 0.0, 0
8/25/1948,83,60,71.5, 0.00, 0.0, 0
8/26/1948,78,60,69, 0.00, 0.0, 0
8/27/1948,80,60,70, 0.00, 0.0, 0
8/28/1948,84,57,70.5, 0.00, 0.0, 0
8/29/1948,84,56,70, 0.00, 0.0, 0
8/30/1948,95,63,79, 0.00, 0.0, 0
8/31/1948,92,62,77, 0.00, 0.0, 0
9/1/1948,94,62,78, 0.00, 0.0, 0
9/2/1948,92,64,78, 0.00, 0.0, 0
9/3/1948,93,65,79, 0.00, 0.0, 0
9/4/1948,85,61,73, 0.00, 0.0, 0
9/5/1948,82,60,71, 0.00, 0.0, 0
9/6/1948,80,57,68.5, 0.00, 0.0, 0
9/7/1948,79,57,68, 0.00, 0.0, 0
9/8/1948,82,56,69, 0.00, 0.0, 0
9/9/1948,88,56,72, 0.00, 0.0, 0
9/10/1948,93,57,75, 0.00, 0.0, 0
9/11/1948,100,66,83, 0.00, 0.0, 0
9/12/1948,90,61,75.5, 0.00, 0.0, 0
9/13/1948,86,61,73.5, 0.00, 0.0, 0
9/14/1948,92,60,76, 0.00, 0.0, 0
9/15/1948,90,61,75.5, 0.00, 0.0, 0
9/16/1948,86,63,74.5, 0.00, 0.0, 0
9/17/1948,83,65,74, 0.00, 0.0, 0
9/18/1948,76,61,68.5, 0.00, 0.0, 0
9/19/1948,79,58,68.5, 0.00, 0.0, 0
9/20/1948,78,59,68.5, 0.00, 0.0, 0
9/21/1948,71,58,64.5, T, 0.0, 0
9/22/1948,77,55,66, 0.00, 0.0, 0
9/23/1948,73,57,65, 0.00, 0.0, 0
9/24/1948,75,57,66, 0.00, 0.0, 0
9/25/1948,72,52,62, 0.00, 0.0, 0
9/26/1948,83,51,67, 0.00, 0.0, 0
9/27/1948,94,57,75.5, 0.00, 0.0, 0
9/28/1948,89,60,74.5, 0.00, 0.0, 0
9/29/1948,84,56,70, 0.00, 0.0, 0
9/30/1948,80,53,66.5, 0.00, 0.0, 0
10/1/1948,80,55,67.5, 0.00, 0.0, 0
10/2/1948,88,58,73, 0.00, 0.0, 0
10/3/1948,86,60,73, 0.00, 0.0, 0
10/4/1948,76,59,67.5, 0.00, 0.0, 0
10/5/1948,70,59,64.5, 0.00, 0.0, 0
10/6/1948,79,59,69, 0.00, 0.0, 0
10/7/1948,96,58,77, 0.00, 0.0, 0
10/8/1948,94,61,77.5, 0.00, 0.0, 0
10/9/1948,77,59,68, 0.00, 0.0, 0
10/10/1948,75,57,66, 0.00, 0.0, 0
10/11/1948,69,57,63, T, 0.0, 0
10/12/1948,71,59,65, T, 0.0, 0
10/13/1948,73,56,64.5, 0.00, 0.0, 0
10/14/1948,73,53,63, 0.00, 0.0, 0
10/15/1948,73,53,63, 0.00, 0.0, 0
10/16/1948,73,57,65, 0.00, 0.0, 0
10/17/1948,72,55,63.5, 0.04, 0.0, 0
10/18/1948,70,62,66, 0.05, 0.0, 0
10/19/1948,71,58,64.5, 0.00, 0.0, 0
10/20/1948,73,56,64.5, 0.00, 0.0, 0
10/21/1948,76,54,65, 0.00, 0.0, 0
10/22/1948,89,54,71.5, 0.00, 0.0, 0
10/23/1948,88,58,73, 0.00, 0.0, 0
10/24/1948,87,58,72.5, 0.00, 0.0, 0
10/25/1948,79,54,66.5, 0.00, 0.0, 0
10/26/1948,67,56,61.5, 0.00, 0.0, 0
10/27/1948,61,56,58.5, T, 0.0, 0
10/28/1948,67,57,62, T, 0.0, 0
10/29/1948,64,55,59.5, T, 0.0, 0
10/30/1948,70,52,61, T, 0.0, 0
10/31/1948,71,48,59.5, 0.00, 0.0, 0
11/1/1948,82,53,67.5, 0.00, 0.0, 0
11/2/1948,78,51,64.5, 0.00, 0.0, 0
11/3/1948,61,56,58.5, T, 0.0, 0
11/4/1948,76,54,65, 0.00, 0.0, 0
11/5/1948,80,48,64, 0.00, 0.0, 0
11/6/1948,86,55,70.5, 0.00, 0.0, 0
11/7/1948,82,50,66, 0.00, 0.0, 0
11/8/1948,76,47,61.5, 0.00, 0.0, 0
11/9/1948,80,50,65, 0.00, 0.0, 0
11/10/1948,81,52,66.5, 0.00, 0.0, 0
11/11/1948,79,48,63.5, 0.00, 0.0, 0
11/12/1948,82,49,65.5, 0.00, 0.0, 0
11/13/1948,82,52,67, 0.00, 0.0, 0
11/14/1948,79,49,64, 0.00, 0.0, 0
11/15/1948,68,45,56.5, 0.00, 0.0, 0
11/16/1948,72,47,59.5, 0.00, 0.0, 0
11/17/1948,66,47,56.5, 0.00, 0.0, 0
11/18/1948,76,48,62, 0.00, 0.0, 0
11/19/1948,71,51,61, 0.00, 0.0, 0
11/20/1948,68,49,58.5, 0.00, 0.0, 0
11/21/1948,73,46,59.5, 0.00, 0.0, 0
11/22/1948,73,46,59.5, 0.00, 0.0, 0
11/23/1948,75,46,60.5, 0.00, 0.0, 0
11/24/1948,71,48,59.5, 0.00, 0.0, 0
11/25/1948,68,50,59, 0.00, 0.0, 0
11/26/1948,60,48,54, 0.00, 0.0, 0
11/27/1948,69,42,55.5, 0.00, 0.0, 0
11/28/1948,78,47,62.5, 0.00, 0.0, 0
11/29/1948,82,51,66.5, 0.00, 0.0, 0
11/30/1948,78,49,63.5, 0.00, 0.0, 0
12/1/1948,77,44,60.5, 0.00, 0.0, 0
12/2/1948,77,50,63.5, 0.00, 0.0, 0
12/3/1948,62,45,53.5, 0.10, 0.0, 0
12/4/1948,57,40,48.5, 0.00, 0.0, 0
12/5/1948,62,39,50.5, 0.00, 0.0, 0
12/6/1948,63,42,52.5, 0.00, 0.0, 0
12/7/1948,70,43,56.5, 0.00, 0.0, 0
12/8/1948,72,45,58.5, 0.00, 0.0, 0
12/9/1948,83,52,67.5, 0.00, 0.0, 0
12/10/1948,70,48,59, 0.00, 0.0, 0
12/11/1948,60,49,54.5, 0.00, 0.0, 0
12/12/1948,64,44,54, 0.00, 0.0, 0
12/13/1948,61,42,51.5, 0.00, 0.0, 0
12/14/1948,63,47,55, T, 0.0, 0
12/15/1948,58,39,48.5, 0.00, 0.0, 0
12/16/1948,52,41,46.5, 0.93, 0.0, 0
12/17/1948,57,43,50, 0.18, 0.0, 0
12/18/1948,64,42,53, 0.00, 0.0, 0
12/19/1948,69,40,54.5, 0.00, 0.0, 0
12/20/1948,65,42,53.5, 0.00, 0.0, 0
12/21/1948,58,42,50, 0.00, 0.0, 0
12/22/1948,53,46,49.5, 0.19, 0.0, 0
12/23/1948,57,38,47.5, 0.00, 0.0, 0
12/24/1948,58,35,46.5, 0.00, 0.0, 0
12/25/1948,58,38,48, 0.00, 0.0, 0
12/26/1948,60,44,52, 0.49, 0.0, 0
12/27/1948,54,43,48.5, 0.31, 0.0, 0
12/28/1948,61,40,50.5, 0.00, 0.0, 0
12/29/1948,67,45,56, 0.00, 0.0, 0
12/30/1948,67,50,58.5, 0.00, 0.0, 0
12/31/1948,66,47,56.5, 0.00, 0.0, 0
1/1/1949,57,45,51, 0.00, 0.0, 0
1/2/1949,57,43,50, 0.00, 0.0, 0
1/3/1949,51,33,42, 0.00, 0.0, 0
1/4/1949,50,28,39, 0.00, 0.0, 0
1/5/1949,61,31,46, 0.00, 0.0, 0
1/6/1949,71,35,53, 0.00, 0.0, 0
1/7/1949,69,43,56, 0.00, 0.0, 0
1/8/1949,59,39,49, T, 0.0, 0
1/9/1949,53,35,44, 0.02, T, 0
1/10/1949,46,32,39, 0.03, T, T
1/11/1949,47,32,39.5, 0.46, 0.3, 0
1/12/1949,56,33,44.5, 0.40, 0.0, 0
1/13/1949,50,40,45, 0.14, 0.0, 0
1/14/1949,48,40,44, 0.03, 0.0, 0
1/15/1949,55,35,45, 0.00, 0.0, 0
1/16/1949,54,42,48, 0.00, 0.0, 0
1/17/1949,59,36,47.5, 0.00, 0.0, 0
1/18/1949,55,40,47.5, 0.00, 0.0, 0
1/19/1949,48,41,44.5, 0.67, 0.0, 0
1/20/1949,57,44,50.5, 0.40, 0.0, 0
1/21/1949,55,44,49.5, 0.00, 0.0, 0
1/22/1949,50,41,45.5, 0.25, 0.0, 0
1/23/1949,53,38,45.5, 0.01, 0.0, 0
1/24/1949,56,37,46.5, 0.02, 0.0, 0
1/25/1949,53,42,47.5, T, 0.0, 0
1/26/1949,57,38,47.5, 0.00, 0.0, 0
1/27/1949,56,37,46.5, 0.00, 0.0, 0
1/28/1949,65,39,52, 0.00, 0.0, 0
1/29/1949,60,37,48.5, 0.00, 0.0, 0
1/30/1949,59,37,48, 0.00, 0.0, 0
1/31/1949,62,39,50.5, 0.00, 0.0, 0
2/1/1949,57,40,48.5, 0.00, 0.0, 0
2/2/1949,59,42,50.5, 0.00, 0.0, 0
2/3/1949,55,41,48, 0.33, 0.0, 0
2/4/1949,57,39,48, 0.00, 0.0, 0
2/5/1949,55,44,49.5, T, 0.0, 0
2/6/1949,60,42,51, 0.00, 0.0, 0
2/7/1949,54,44,49, 0.46, 0.0, 0
2/8/1949,62,43,52.5, 0.00, 0.0, 0
2/9/1949,66,40,53, 0.00, 0.0, 0
2/10/1949,74,44,59, 0.00, 0.0, 0
2/11/1949,57,42,49.5, 0.17, 0.0, 0
2/12/1949,54,35,44.5, 0.00, 0.0, 0
2/13/1949,51,39,45, T, 0.0, 0
2/14/1949,57,34,45.5, 0.00, 0.0, 0
2/15/1949,60,38,49, 0.00, 0.0, 0
2/16/1949,75,42,58.5, 0.00, 0.0, 0
2/17/1949,76,49,62.5, 0.00, 0.0, 0
2/18/1949,68,46,57, 0.00, 0.0, 0
2/19/1949,55,45,50, 0.00, 0.0, 0
2/20/1949,59,47,53, T, 0.0, 0
2/21/1949,71,46,58.5, 0.00, 0.0, 0
2/22/1949,78,50,64, 0.00, 0.0, 0
2/23/1949,70,48,59, 0.00, 0.0, 0
2/24/1949,58,51,54.5, 0.22, 0.0, 0
2/25/1949,60,48,54, 0.00, 0.0, 0
2/26/1949,57,49,53, 0.23, 0.0, 0
2/27/1949,60,46,53, T, 0.0, 0
2/28/1949,61,49,55, 0.00, 0.0, 0
3/1/1949,64,46,55, 0.00, 0.0, 0
3/2/1949,58,50,54, 0.03, 0.0, 0
3/3/1949,63,51,57, 0.00, 0.0, 0
3/4/1949,60,46,53, 0.49, 0.0, 0
3/5/1949,62,45,53.5, 0.00, 0.0, 0
3/6/1949,66,44,55, 0.00, 0.0, 0
3/7/1949,64,48,56, T, 0.0, 0
3/8/1949,64,44,54, 0.00, 0.0, 0
3/9/1949,68,46,57, 0.00, 0.0, 0
3/10/1949,67,43,55, 0.44, 0.0, 0
3/11/1949,64,49,56.5, 0.26, 0.0, 0
3/12/1949,62,43,52.5, 0.00, 0.0, 0
3/13/1949,68,44,56, 0.00, 0.0, 0
3/14/1949,71,48,59.5, 0.00, 0.0, 0
3/15/1949,72,50,61, 0.00, 0.0, 0
3/16/1949,68,47,57.5, 0.00, 0.0, 0
3/17/1949,67,49,58, 0.00, 0.0, 0
3/18/1949,70,45,57.5, 0.00, 0.0, 0
3/19/1949,66,48,57, 0.13, 0.0, 0
3/20/1949,69,45,57, 0.00, 0.0, 0
3/21/1949,72,45,58.5, 0.00, 0.0, 0
3/22/1949,64,50,57, 0.03, 0.0, 0
3/23/1949,64,46,55, 0.00, 0.0, 0
3/24/1949,56,45,50.5, 0.01, 0.0, 0
3/25/1949,67,43,55, 0.00, 0.0, 0
3/26/1949,68,49,58.5, 0.00, 0.0, 0
3/27/1949,69,48,58.5, 0.00, 0.0, 0
3/28/1949,64,50,57, 0.01, 0.0, 0
3/29/1949,66,48,57, 0.00, 0.0, 0
3/30/1949,64,44,54, T, 0.0, 0
3/31/1949,63,46,54.5, 0.00, 0.0, 0
4/1/1949,62,48,55, 0.00, 0.0, 0
4/2/1949,57,50,53.5, T, 0.0, 0
4/3/1949,72,45,58.5, 0.00, 0.0, 0
4/4/1949,84,49,66.5, 0.00, 0.0, 0
4/5/1949,84,56,70, 0.00, 0.0, 0
4/6/1949,73,61,67, T, 0.0, 0
4/7/1949,75,55,65, 0.00, 0.0, 0
4/8/1949,69,53,61, 0.00, 0.0, 0
4/9/1949,82,51,66.5, 0.00, 0.0, 0
4/10/1949,88,51,69.5, 0.00, 0.0, 0
4/11/1949,89,57,73, 0.00, 0.0, 0
4/12/1949,74,54,64, 0.00, 0.0, 0
4/13/1949,73,53,63, 0.00, 0.0, 0
4/14/1949,,54,, T, 0.0, 0
4/15/1949,63,53,58, T, 0.0, 0
4/16/1949,73,49,61, 0.00, 0.0, 0
4/17/1949,70,54,62, T, 0.0, 0
4/18/1949,,53,, T, 0.0, 0
4/19/1949,66,54,60, 0.00, 0.0, 0
4/20/1949,77,50,63.5, 0.00, 0.0, 0
4/21/1949,84,56,70, 0.00, 0.0, 0
4/22/1949,86,57,71.5, 0.00, 0.0, 0
4/23/1949,78,55,66.5, 0.00, 0.0, 0
4/24/1949,69,56,62.5, 0.00, 0.0, 0
4/25/1949,71,56,63.5, T, 0.0, 0
4/26/1949,72,55,63.5, 0.00, 0.0, 0
4/27/1949,73,55,64, 0.00, 0.0, 0
4/28/1949,71,52,61.5, T, 0.0, 0
4/29/1949,69,55,62, T, 0.0, 0
4/30/1949,74,52,63, 0.00, 0.0, 0
5/1/1949,75,54,64.5, 0.00, 0.0, 0
5/2/1949,67,57,62, T, 0.0, 0
5/3/1949,68,56,62, T, 0.0, 0
5/4/1949,71,52,61.5, 0.00, 0.0, 0
5/5/1949,81,52,66.5, 0.00, 0.0, 0
5/6/1949,90,56,73, 0.00, 0.0, 0
5/7/1949,86,57,71.5, 0.00, 0.0, 0
5/8/1949,77,54,65.5, 0.00, 0.0, 0
5/9/1949,70,55,62.5, 0.00, 0.0, 0
5/10/1949,72,53,62.5, 0.00, 0.0, 0
5/11/1949,75,54,64.5, T, 0.0, 0
5/12/1949,73,57,65, T, 0.0, 0
5/13/1949,63,55,59, T, 0.0, 0
5/14/1949,66,54,60, 0.02, 0.0, 0
5/15/1949,63,56,59.5, T, 0.0, 0
5/16/1949,61,55,58, 0.04, 0.0, 0
5/17/1949,60,54,57, 0.06, 0.0, 0
5/18/1949,62,52,57, 0.26, 0.0, 0
5/19/1949,62,51,56.5, 0.08, 0.0, 0
5/20/1949,72,49,60.5, 0.00, 0.0, 0
5/21/1949,80,51,65.5, 0.00, 0.0, 0
5/22/1949,87,55,71, 0.00, 0.0, 0
5/23/1949,90,59,74.5, 0.00, 0.0, 0
5/24/1949,89,60,74.5, 0.00, 0.0, 0
5/25/1949,81,58,69.5, 0.00, 0.0, 0
5/26/1949,78,57,67.5, T, 0.0, 0
5/27/1949,76,58,67, T, 0.0, 0
5/28/1949,70,59,64.5, T, 0.0, 0
5/29/1949,71,57,64, 0.00, 0.0, 0
5/30/1949,73,56,64.5, 0.00, 0.0, 0
5/31/1949,73,52,62.5, 0.00, 0.0, 0
6/1/1949,77,54,65.5, 0.00, 0.0, 0
6/2/1949,83,56,69.5, 0.00, 0.0, 0
6/3/1949,88,60,74, 0.00, 0.0, 0
6/4/1949,81,59,70, 0.00, 0.0, 0
6/5/1949,82,59,70.5, 0.00, 0.0, 0
6/6/1949,82,58,70, 0.00, 0.0, 0
6/7/1949,80,58,69, 0.00, 0.0, 0
6/8/1949,78,58,68, T, 0.0, 0
6/9/1949,81,59,70, 0.00, 0.0, 0
6/10/1949,79,58,68.5, 0.00, 0.0, 0
6/11/1949,77,60,68.5, 0.00, 0.0, 0
6/12/1949,79,60,69.5, 0.00, 0.0, 0
6/13/1949,77,61,69, 0.00, 0.0, 0
6/14/1949,78,61,69.5, 0.00, 0.0, 0
6/15/1949,77,58,67.5, 0.00, 0.0, 0
6/16/1949,76,60,68, 0.00, 0.0, 0
6/17/1949,76,61,68.5, T, 0.0, 0
6/18/1949,70,61,65.5, 0.00, 0.0, 0
6/19/1949,77,61,69, 0.00, 0.0, 0
6/20/1949,83,56,69.5, 0.00, 0.0, 0
6/21/1949,90,58,74, 0.00, 0.0, 0
6/22/1949,97,68,82.5, 0.00, 0.0, 0
6/23/1949,88,65,76.5, 0.00, 0.0, 0
6/24/1949,79,62,70.5, 0.00, 0.0, 0
6/25/1949,76,62,69, 0.00, 0.0, 0
6/26/1949,70,63,66.5, T, 0.0, 0
6/27/1949,72,63,67.5, 0.00, 0.0, 0
6/28/1949,74,62,68, T, 0.0, 0
6/29/1949,77,57,67, 0.00, 0.0, 0
6/30/1949,81,59,70, 0.00, 0.0, 0
7/1/1949,83,60,71.5, T, 0.0, 0
7/2/1949,86,65,75.5, 0.00, 0.0, 0
7/3/1949,81,63,72, 0.00, 0.0, 0
7/4/1949,81,62,71.5, 0.00, 0.0, 0
7/5/1949,78,62,70, 0.00, 0.0, 0
